web-scraper-order,web-scraper-start-url,month,month-href,days,days-href,news
1698772250-4083,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Hundreds of migrant labourers swarm Ganga bridge to enter UP’s Amroha, 2 fell down, 1 dead"
1698772250-4084,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Telangana: Malnourished migrant mothers struggle to breastfeed babies
1698772250-4085,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Seven people injured over petty quarrel
1698772250-4086,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",21k+ migrant workers have departed from DK in Shramik trains
1698772250-4087,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","2 constables among 53 new +ve cases, district tally 1,075"
1698772250-4088,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Covid-19: How Nagpur shifted to non-red zone despite having so many positive cases
1698772250-4089,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",HC orders MMC to return certificates to doc
1698772250-4090,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",HC acquits two RTO officials convicted of accepting bribe
1698772250-4091,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Over 25 test positive in UP jails, government begins random sampling of inmates"
1698772250-4092,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Water board advises cleaning up of sumps, overhead tanks"
1698772250-4093,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Telangana: Woman journalist attacked during argument over parking
1698772250-4094,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","UP breaks day’s count with 292 +ve cases, max in Basti"
1698772250-4095,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","City, Ytl out of red zone from Fri, Akola, Amt to continue"
1698772250-4096,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Four killed, 28 injured as bus carrying migrants rams tipper"
1698772250-4097,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","50% teachers skip evaluation of UP board copies, officials to take action"
1698772250-4098,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Lockdown heroes: Rajiv Gandhi International Airport cargo staff work 48-hour stretches for medicines delivery
1698772250-4099,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Q-stamped man collapses on road, dies after none comes to help"
1698772250-4100,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Prevent migrants from undertaking hazardous journeys: HC
1698772250-4101,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Man found infected after quarantine ends in Naswadi
1698772250-4102,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Chocolate boys of Bollywood! This throwback picture of Rishi Kapoor with kid Ranbir Kapoor is too cute to miss!
1698772250-4103,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Surat police begin ticket registration camp for migrants
1698772250-4104,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Man posing as scribe arrested in Muzaffarnagar
1698772250-4105,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Couple commits suicide, bodies seen near tracks"
1698772250-4106,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",ICMR validates 13 firms to supply rapid antibody kits
1698772250-4107,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Ex-AIADMK MLA, son among 14 arrested in communal clash case"
1698772250-4108,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","German shoe brand walks out of China, sets foot in Agra"
1698772250-4109,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Ruskin Bond celebrates a quiet birthday indoors, reveals cover of new book"
1698772250-4110,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Marriage hall owners rue new health dept guidelines
1698772250-4111,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Rs 100 fine for stepping out sans masks in Madurai
1698772250-4112,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Gondia, Washim, Wardha: Ccases coming from all parts of Vid now"
1698772250-4113,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",CCI setting up 10 procurement centres
1698772250-4114,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Four dead, 42 new Covid-19 cases in T"
1698772250-4115,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",CCTVs to monitor industrial units dumping effluents
1698772250-4116,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Four murder cases in south districts
1698772250-4117,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Villagers attack police team conducting raid; 3 cops injured, police van vandalised"
1698772250-4118,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Released over Rs2cr for safety gear for corona warriors: Collector
1698772250-4119,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Over 5 lakh dependent on water tankers in M’wada
1698772250-4120,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Wet run of Akkaram pumps conducted
1698772250-4121,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",UP fails to reduce sugar production due to lockdown
1698772250-4122,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Stray dogs given homeo med for skin infection
1698772250-4123,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Tiger kills woman in Tadoba
1698772250-4124,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Govt to check farmer payment before dairies get paid, milk powder piles up"
1698772250-4125,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","UP: Unable to see her Covid-19 kids suffering, woman defies protocol"
1698772250-4126,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Covid-19 claims one more life, 29 people test positive"
1698772250-4127,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",KCR acting like dictator on FRBM issue: Kishan
1698772250-4128,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Meerut’s doubling rate of active Covid-19 cases at 10.3 days is higher than national average
1698772250-4129,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Govt focused on Tasmac, not bringing back stranded: Kani"
1698772250-4130,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Black days for textile, diamond sectors"
1698772250-4131,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Over 7,000 swab results pending, Kolhapur stares at sudden spike"
1698772250-4132,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Clarify stance on water projects, KRMB tells T"
1698772250-4133,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Madhya Pradesh: How are the districts classified in zones?
1698772250-4134,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Revenue staff: Overseeing migrant travel not our job
1698772250-4135,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","8 test positive in Satara, tally at 146 in district"
1698772250-4136,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",RWAs told to distribute meds to boost immunity of residents
1698772250-4137,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Bharuch district records four cases
1698772250-4138,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Spike in Covid cases: Bulandhahr reports 14, Meerut 5 and Bijnor 3"
1698772250-4139,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",SC asks LG Polymers to move NGT on probes
1698772250-4140,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",City lad’s safe helmet can maintain social distance
1698772250-4141,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Maharashtra: Solapur registers 2 death, 21 new cases"
1698772250-4142,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Patients’ kin, says civil hosp about people sleeping on floor"
1698772250-4143,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Over 180 people booked in U’khand for violating home quarantine in 15 days
1698772250-4144,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",56-yr-old GP becomes first doc to be put on ventilator
1698772250-4145,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Two Delhi corporations limit property tax payments to online mode
1698772250-4146,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Man accused of raping six-year-old girl nabbed in Rajkot
1698772250-4147,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Pune: Just one home delivery order for liquor in district
1698772250-4148,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Delhi: 500 test positive for Covid-19 in a single day
1698772250-4149,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",No early hearing in JNU violence matter
1698772250-4150,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Covid-19: 477 recover in Marathwada
1698772250-4151,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Minor commits suicide, probe underway"
1698772250-4152,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Duo fleeces migrants for tickets to UP, held"
1698772250-4153,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Lockdown eased but people still caged in gated societies?
1698772250-4154,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Schools brainstorm on safe operations amid pandemic
1698772250-4155,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Tent dealers and decorators assn plea to govt
1698772250-4156,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Surat group’s folk dance to showcase India at global event
1698772250-4157,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","‘Employers didn’t even provide foodgrains, leave alone salaries’"
1698772250-4158,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Sunder Nursery buzzes with activity
1698772250-4159,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Gujarat Technological University to resume administrative work
1698772250-4160,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Y S Jaganmohan Reddy to distribute house sites to beneficiaries on July 8
1698772250-4161,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Quarantined youth, 23, refuses to eat food cooked by Dalit woman in Nainital, booked"
1698772250-4162,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Y S Jaganmohan Reddy to distribute house sites to beneficiaries on July 8
1698772250-4163,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Covid-19: India reports 0.2 deaths per lakh, global average is 4.1"
1698772250-4164,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Bajaj Finance allots Rs 900cr for Covid-19 impact
1698772250-4165,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Andhra Medical College junior doctors to hold black-badge protest today
1698772250-4166,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",23 of 178 on Dubai flight to Chennai test +ve; 688 new cases in Tamil Nadu
1698772250-4167,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","10 more die of nCoV, 193 test positive in Pune"
1698772250-4168,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Confusion over containment zone data
1698772250-4169,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Weary staff doffs PPE to beat heat
1698772250-4170,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Teachers, parents slam edu dept for decision on Class X exams"
1698772250-4171,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Woman killed for resisting rape attempt in Rajkot
1698772250-4172,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Vadodara prepares for spike
1698772250-4173,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Andhra Medical College junior doctors to hold black-badge protest today
1698772250-4174,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Reshuffle at the top: 16 bureaucrats transferred in Andhra Pradesh
1698772250-4175,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Property registration dept manages to mop up only Rs250cr since April
1698772250-4176,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",GRH probes bribe charge against nurse
1698772250-4177,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Reshuffle at the top: 16 bureaucrats transferred in Andhra Pradesh
1698772250-4178,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Coronavirus safety measures trigger stormy housing complex debates in Kolkata
1698772250-4179,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","UP family visits Haridwar to find groom for daughter, get stuck at host's home for 2 months"
1698772250-4180,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms","Property tax revenue drops, civic coffers bleed in time of Covid-19"
1698772250-4181,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Delhi: ‘Tenants can’t stay indefinitely without paying rent’
1698772250-4182,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Toll collection climbs up at Pune-Mum eway
1698772250-4183,https://timesofindia.indiatimes.com/archive.cms,May,"https://timesofindia.indiatimes.com/archive/year-2020,month-5.cms",20,"https://timesofindia.indiatimes.com/2020/5/20/archivelist/year-2020,month-5,starttime-43971.cms",Div earns Rs 70cr from liquor sales
